"id","parcelid","airconditioningtypeid","architecturalstyletypeid","basementsqft","bathroomcnt","bedroomcnt","buildingclasstypeid","buildingqualitytypeid","calculatedbathnbr","decktypeid","finishedfloor1squarefeet","calculatedfinishedsquarefeet","finishedsquarefeet12","finishedsquarefeet13","finishedsquarefeet15","finishedsquarefeet50","finishedsquarefeet6","fips","fireplacecnt","fullbathcnt","garagecarcnt","garagetotalsqft","hashottuborspa","heatingorsystemtypeid","latitude","longitude","lotsizesquarefeet","poolcnt","poolsizesum","pooltypeid10","pooltypeid2","pooltypeid7","propertycountylandusecode","propertylandusetypeid","propertyzoningdesc","rawcensustractandblock","regionidcity","regionidcounty","regionidneighborhood","regionidzip","roomcnt","storytypeid","threequarterbathnbr","typeconstructiontypeid","unitcnt","yardbuildingsqft17","yardbuildingsqft26","yearbuilt","numberofstories","fireplaceflag","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount","taxdelinquencyflag","taxdelinquencyyear","censustractandblock"
270,14633147,NULL,NULL,NULL,3,4,NULL,NULL,3,NULL,NULL,2164,2164,NULL,NULL,NULL,NULL,6059,NULL,3,2,0,NULL,NULL,33695945,-117729931,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590524.26208001,52650,1286,403196,96952,0,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,425775,865998,2016,440223,14387.24,NULL,NULL,NULL
271,14636347,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,NULL,1739,1739,NULL,NULL,NULL,NULL,6059,NULL,2,2,0,NULL,NULL,33702604,-117734868,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590524.262054004,52650,1286,403197,96954,0,NULL,1,NULL,NULL,NULL,NULL,2012,NULL,NULL,267747,655718,2016,387971,10245.22,NULL,NULL,NULL
272,14639947,NULL,NULL,NULL,3,4,NULL,NULL,3,NULL,NULL,2245,2245,NULL,NULL,NULL,NULL,6059,NULL,3,2,0,NULL,NULL,33905285,-117844108,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590117.171000004,26531,1286,NULL,97068,0,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,344352,639959,2016,295607,7964.74,NULL,NULL,NULL
273,14683147,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,NULL,1777,1777,NULL,NULL,NULL,NULL,6059,NULL,2,2,0,NULL,NULL,33706165,-117744016,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590524.262052,52650,1286,403197,96954,0,NULL,1,NULL,NULL,NULL,NULL,2014,NULL,NULL,257022,674728,2016,417706,10239.98,NULL,NULL,NULL
274,14707547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6059,NULL,NULL,NULL,NULL,NULL,NULL,33723568,-118051714,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590995.084023,25218,1286,NULL,96967,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8456,165410,2016,156954,1956.56,NULL,NULL,NULL
275,14723547,NULL,NULL,NULL,4,4,NULL,NULL,4,NULL,NULL,2380,2380,NULL,NULL,NULL,NULL,6059,NULL,4,2,0,NULL,NULL,33736471,-117755999,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590524.201066,NULL,1286,NULL,97067,0,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,370032,1009189,2016,639157,14321.94,NULL,NULL,NULL
276,14737547,NULL,NULL,NULL,3,3,NULL,NULL,3,NULL,NULL,1537,1537,NULL,NULL,NULL,NULL,6059,NULL,3,2,0,NULL,NULL,33669079,-117672715,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590524.221999995,32380,1286,NULL,96962,0,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,229699,536878,2016,307179,5621.28,NULL,NULL,NULL
277,14748947,NULL,NULL,NULL,3.5,3,NULL,NULL,3.5,NULL,NULL,3125,3125,NULL,NULL,NULL,NULL,6059,NULL,3,NULL,NULL,NULL,NULL,33621178,-117879309,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590630.081,53571,1286,NULL,96978,0,NULL,1,NULL,NULL,NULL,NULL,2014,NULL,NULL,819394,3756049,2016,2936655,39765.28,NULL,NULL,NULL
278,14755747,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,NULL,2376,2376,NULL,NULL,NULL,NULL,6059,NULL,2,2,0,NULL,NULL,33910143,-117847490,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590218.153000005,17150,1286,NULL,97037,0,NULL,1,NULL,NULL,NULL,NULL,2013,NULL,NULL,349490,741375,2016,391885,9035.92,NULL,NULL,NULL
279,14762147,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,NULL,2522,2522,NULL,NULL,NULL,NULL,6059,NULL,2,2,507,NULL,NULL,33634949,-117832340,4904,NULL,NULL,NULL,NULL,NULL,1,261,NULL,60590626.141008995,52650,1286,275795,96951,0,NULL,1,NULL,NULL,NULL,NULL,2012,NULL,NULL,570405,587490,2016,17085,6000.18,NULL,NULL,NULL
280,17061147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34430592,-119158001,892352,NULL,NULL,NULL,NULL,NULL,1112,261,NULL,61110009.021002,13091,2061,NULL,97099,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,348503,572080,2016,223577,6142.48,NULL,NULL,NULL
281,17099147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,3733,NULL,NULL,3733,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34355400,-119060000,7125,NULL,NULL,NULL,NULL,NULL,5050,31,NULL,61110006.002009995,26965,2061,NULL,97113,0,NULL,NULL,NULL,4,NULL,NULL,1925,NULL,NULL,372000,610000,2016,238000,6900,NULL,NULL,NULL
282,17107947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34274276,-119152873,2255,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110013.011,NULL,2061,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75001,2016,75001,854.48,NULL,NULL,NULL
283,17257947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34260898,-118671161,3750,NULL,NULL,NULL,NULL,NULL,1110,261,NULL,61110075.121001,27110,2061,NULL,97116,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28370,2016,28370,350.26,NULL,NULL,NULL
284,17276347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,3280,NULL,NULL,3280,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34167903,-118834113,7750,NULL,NULL,NULL,NULL,NULL,5050,31,NULL,61110071.002032,34278,2061,NULL,96385,0,NULL,NULL,NULL,NULL,NULL,1280,1960,NULL,NULL,28951,93119,2016,64168,1269.22,NULL,NULL,NULL
285,17303147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1440,NULL,1440,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34422767,-119291147,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110011.011017,13091,2061,NULL,97099,0,NULL,NULL,NULL,NULL,NULL,NULL,1974,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
286,17303347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1368,NULL,1368,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34429402,-119289053,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110011.011011,13091,2061,NULL,97099,0,NULL,NULL,NULL,NULL,NULL,NULL,1971,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
287,17304947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,900,NULL,900,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34262892,-119240051,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110028.001,34543,2061,NULL,97083,0,NULL,NULL,NULL,NULL,NULL,NULL,1973,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
288,17306947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1344,NULL,1344,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34164815,-119137948,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110047.042008996,13150,2061,762933,97104,0,NULL,NULL,NULL,NULL,NULL,NULL,1971,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
289,17307347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34192481,-119174775,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110091.002013,13150,2061,NULL,97101,0,NULL,NULL,NULL,NULL,NULL,NULL,1967,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
290,17307547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,660,NULL,660,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34164018,-119149643,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110047.101026,13150,2061,NULL,97104,0,NULL,NULL,NULL,NULL,NULL,NULL,1969,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
291,17308947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1248,NULL,1248,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34196427,-118958804,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110058.021,34278,2061,46736,96351,0,NULL,NULL,NULL,NULL,NULL,NULL,1970,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
292,17309547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1296,NULL,1296,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34268764,-118671073,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110083.04101,27110,2061,NULL,97116,0,NULL,NULL,NULL,NULL,NULL,NULL,1975,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
293,17310147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34270215,-118691763,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110083.032010995,27110,2061,NULL,97116,0,NULL,NULL,NULL,NULL,NULL,NULL,1968,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
294,17311347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1536,NULL,1536,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34339245,-119075181,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110005.001227,26965,2061,NULL,97113,0,NULL,NULL,NULL,NULL,NULL,NULL,1976,NULL,NULL,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL
295,76914147,1,NULL,NULL,4,4,NULL,NULL,4,NULL,NULL,5044,5044,NULL,NULL,NULL,NULL,6037,NULL,4,NULL,NULL,NULL,2,34153915,-118480682,96580,NULL,NULL,NULL,NULL,NULL,"0101",261,"LAR1",60371414.002008,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,1944,NULL,NULL,NULL,4000000,2014,4000000,49100.45,NULL,NULL,NULL
296,76914347,NULL,NULL,NULL,1,2,NULL,NULL,1,NULL,NULL,725,725,NULL,NULL,NULL,NULL,6037,NULL,1,NULL,NULL,NULL,7,34274964,-118437079,5649,NULL,NULL,NULL,NULL,NULL,"0100",261,"LAR1",60371095.00200699,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,1953,NULL,NULL,22771,37548,2014,14777,576.47,NULL,NULL,NULL
297,76914547,1,NULL,NULL,1,1,NULL,NULL,1,NULL,NULL,693,693,NULL,NULL,NULL,NULL,6037,NULL,1,NULL,NULL,NULL,2,34410721,-118559634,NULL,NULL,NULL,NULL,NULL,NULL,"010C",266,"SCRM",60379203.301005006,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,1989,NULL,NULL,61072,176899,2014,115827,NULL,NULL,NULL,NULL
298,76914747,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,NULL,2143,2143,NULL,NULL,NULL,NULL,6037,NULL,2,NULL,NULL,NULL,2,34659491,-118394593,5063,NULL,NULL,NULL,NULL,NULL,"0100",261,"LCR17500*",60379012.101046994,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,1984,NULL,NULL,183944,209415,2014,25471,2559.65,NULL,NULL,NULL
299,76914947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33913286,-118376591,NULL,NULL,NULL,NULL,NULL,NULL,"010C",266,"ESCM*",60376023.023,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,898260,7636050,2014,6737790,NULL,NULL,NULL,NULL
300,76915147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34029608,-118388946,7491,NULL,NULL,NULL,NULL,NULL,"100V",260,"LAM1",60372701.002,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1178325,2305418,2014,1127093,28250.39,NULL,NULL,NULL
301,76916747,1,NULL,NULL,2,2,NULL,NULL,2,NULL,NULL,1018,1018,NULL,NULL,NULL,NULL,6037,NULL,2,NULL,NULL,NULL,2,34087460,-117735338,NULL,NULL,NULL,NULL,NULL,NULL,"010C",266,"POAP*",60374021.011016004,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,1987,NULL,NULL,48300,125000,2014,76700,NULL,NULL,NULL,NULL
302,167559147,NULL,NULL,NULL,2,2,NULL,NULL,2,66,224,1506,1506,NULL,NULL,224,NULL,6111,NULL,2,2,0,NULL,NULL,34286400,-119151000,NULL,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110013.021033,NULL,2061,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,2015,2,NULL,105410,301410,2016,196000,3221.2,NULL,NULL,NULL
303,167636147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34168994,-118399186,NULL,NULL,NULL,NULL,NULL,NULL,"010V",269,"LARD1.5",60371249.021000005,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,229954,2016,229954,2771,NULL,NULL,NULL
304,167636347,1,NULL,NULL,3,3,NULL,4,3,NULL,NULL,2815,2815,NULL,NULL,NULL,NULL,6037,NULL,3,NULL,NULL,NULL,2,34443504,-118495682,NULL,NULL,NULL,NULL,NULL,NULL,"0100",261,"SCRM",60379200.132,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,2015,NULL,NULL,129100,360577,2016,231477,8478.9,NULL,NULL,NULL
305,167636547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34424104,-118468083,NULL,NULL,NULL,NULL,NULL,NULL,"0100",261,"SCRM",60379200.353,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50595,2016,50595,1241.54,NULL,NULL,NULL
306,167636747,1,NULL,NULL,2,4,NULL,7,2,NULL,NULL,1604,1604,NULL,NULL,NULL,NULL,6037,NULL,2,NULL,NULL,NULL,2,34616963,-118407494,NULL,NULL,NULL,NULL,NULL,NULL,"0100",261,"LCR17500*",60379200.121033,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,1971,NULL,NULL,107574,150502,2016,42928,2160.43,NULL,NULL,NULL
307,167636947,1,NULL,NULL,3,3,NULL,4,3,NULL,NULL,1530,1530,NULL,NULL,NULL,NULL,6037,NULL,3,NULL,NULL,NULL,2,33914386,-118377391,NULL,1,NULL,NULL,NULL,1,"010C",266,"ESCM*",60376023.023,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,2013,NULL,NULL,382111,682415,2016,300304,9968.65,NULL,NULL,NULL
308,167637147,1,NULL,NULL,4,4,NULL,10,4,NULL,NULL,2224,2224,NULL,NULL,NULL,NULL,6037,NULL,4,NULL,NULL,NULL,2,33979587,-118409089,NULL,NULL,NULL,NULL,NULL,NULL,"010C",266,"LAC2(PV)",60372756.021000005,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,2014,NULL,NULL,600000,1337500,2016,737500,16228.37,NULL,NULL,NULL
309,167637347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34061234,-118396845,NULL,NULL,NULL,NULL,NULL,NULL,"010V",260,"BHR4YY",60377009.023,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,461552,613941,2016,152389,7127.04,NULL,NULL,NULL
310,167637747,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34094580,-118129625,NULL,NULL,NULL,NULL,NULL,NULL,"100V",260,"ALCBD/DRD*",60374803.04301,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,313712,496457,2016,182745,5685.89,NULL,NULL,NULL
311,167637947,1,NULL,NULL,3,3,NULL,4,3,NULL,NULL,1733,1733,NULL,NULL,NULL,NULL,6037,NULL,3,NULL,NULL,NULL,2,34108451,-118264963,NULL,NULL,NULL,NULL,NULL,NULL,"010C",266,"LARD1.5",60371882.01201,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,2015,NULL,NULL,448773,600478,2016,151705,11972.94,NULL,NULL,NULL
312,167638147,NULL,NULL,NULL,1,1,NULL,7,1,NULL,NULL,755,755,NULL,NULL,NULL,NULL,6037,NULL,1,NULL,NULL,NULL,7,34140569,-118245926,NULL,NULL,NULL,NULL,NULL,NULL,"0100",261,"GLR4YY",60373022.022002004,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,1921,NULL,NULL,17277,107608,2016,90331,NULL,NULL,NULL,NULL
313,167638347,NULL,NULL,NULL,4,4,NULL,4,4,NULL,NULL,1978,1978,NULL,NULL,NULL,NULL,6037,NULL,4,NULL,NULL,NULL,2,33935504,-118235860,NULL,NULL,NULL,NULL,NULL,NULL,"0100",261,"LAR1",60372431.001004,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,2015,NULL,NULL,240500,350000,2016,109500,4836.07,NULL,NULL,NULL
314,167638547,1,NULL,NULL,2,3,NULL,4,2,NULL,NULL,1804,1804,NULL,NULL,NULL,NULL,6037,NULL,2,NULL,NULL,NULL,2,33836394,-118140316,NULL,NULL,NULL,NULL,NULL,NULL,"0100",261,"LBR1N",60375712.004001,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,2015,NULL,NULL,10152,269040,2016,258888,3406.45,NULL,NULL,NULL
315,167645347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34282725,-119300272,NULL,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110023.001015,NULL,2061,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,176653,223905,2016,47252,2415.18,NULL,NULL,NULL
316,167645547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34335600,-119122260,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110008.003,NULL,2061,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,64819,64819,2016,NULL,743.94,NULL,NULL,NULL
317,167646347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34335600,-119122260,NULL,NULL,NULL,NULL,NULL,NULL,1118,263,NULL,61110008.003,NULL,2061,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,64716,64716,2016,NULL,742.76,NULL,NULL,NULL
318,167655947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34443504,-118495682,NULL,NULL,NULL,NULL,NULL,NULL,"0100",261,"SCRM(PD)",60379200.132,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102517,2016,102517,4473.85,NULL,NULL,NULL
319,167656147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34143864,-117876441,NULL,NULL,NULL,NULL,NULL,NULL,"0100",261,"GDE6",60374009.001,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,406100,2016,406100,4847.65,NULL,NULL,NULL
320,167686147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34279497,-118580979,NULL,NULL,NULL,NULL,NULL,NULL,"012C",266,"LAC4",60371082.021000005,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366800,606800,2016,240000,7317.16,NULL,NULL,NULL
321,167687547,1,NULL,NULL,3,4,NULL,4,3,NULL,NULL,2064,2064,NULL,NULL,NULL,NULL,6037,NULL,3,NULL,NULL,NULL,2,33915086,-118372591,NULL,1,NULL,NULL,NULL,1,"010C",266,"ESCM*",60376023.023,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,2014,NULL,NULL,472598,893926,2016,421328,13206.48,NULL,NULL,NULL
322,167687747,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34047268,-118473674,NULL,NULL,NULL,NULL,NULL,NULL,"0200",246,"LAR2",60372643.023018,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,435000,2091855,2016,1656855,25006.73,NULL,NULL,NULL
323,167688547,NULL,NULL,NULL,0,0,NULL,7,NULL,NULL,NULL,18226,18226,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34120760,-118249391,NULL,NULL,NULL,NULL,NULL,NULL,"100V",260,"LAM1",60371864.012,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1992,NULL,NULL,1030880,2583192,2016,1552312,31640.05,NULL,NULL,NULL
324,167689147,1,NULL,NULL,0,0,NULL,4,NULL,NULL,NULL,11592,NULL,NULL,11592,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33792993,-118219767,NULL,NULL,NULL,NULL,NULL,NULL,"0400",248,"LBPD13",60375728.00101,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,4,NULL,NULL,1960,NULL,NULL,222253,1158285,2016,936032,NULL,NULL,NULL,NULL
325,167689347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33973387,-118042800,NULL,NULL,NULL,NULL,NULL,NULL,"010C",266,"WHM2*",60375018.031,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74773,2016,74773,977.09,NULL,NULL,NULL
326,167690547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,420,420,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34026488,-118463725,NULL,NULL,NULL,NULL,NULL,NULL,"070P",263,NULL,60377018.01103,NULL,3101,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,NULL,NULL,2016,NULL,218.08,NULL,NULL,NULL
327,168040347,NULL,NULL,NULL,2.5,2,NULL,NULL,2.5,NULL,NULL,1245,1245,NULL,NULL,NULL,NULL,6059,NULL,2,2,0,NULL,NULL,33699113,-117730315,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590524.261999995,NULL,1286,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,2014,NULL,NULL,202088,519438,2016,317350,8352.1,NULL,NULL,NULL
328,168040547,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,NULL,1948,1948,NULL,NULL,NULL,NULL,6059,NULL,2,2,0,NULL,NULL,33691276,-117754945,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590524.184034996,NULL,1286,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,2014,NULL,NULL,303069,802412,2016,499343,11610.28,NULL,NULL,NULL
329,168040747,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,NULL,1225,1225,NULL,NULL,NULL,NULL,6059,NULL,2,2,0,NULL,NULL,33669079,-117672715,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590524.221999995,NULL,1286,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,197889,478081,2016,280192,4935.76,NULL,NULL,NULL
330,168052947,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,NULL,1390,1390,NULL,NULL,NULL,NULL,6059,NULL,2,2,0,NULL,NULL,33829484,-117908707,NULL,NULL,NULL,NULL,NULL,NULL,1,266,NULL,60590874.01100001,NULL,1286,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,2014,NULL,NULL,204811,481865,2016,277054,5656.58,NULL,NULL,NULL
